CV_number;CV_text_brut
CV_88;"LUCIE MARNIER

+ graphiste +

À MON SUJET PARCOURS SCOLAIRE
Un graphiste est un professionnel de 2019 - 2023 + Université de Dijon
l'industrie du graphisme et des arts Licence en Communication
graphiques qui assemble des images, de la 2023 - 2024 + Université de Dijon

typographie ou des images animées pour

créer un élément de design. Un graphiste Certificat en graphisme et

crée des images qui seront ensuite publiées. illustration

EXPÉRIENCE

2023 Studios Machine à presse
Graphiste junior
+ Chargée de créer des images pour des mises en page hors ligne.
+ Modifier des photos pour des clients, des magazines et des réseaux sociaux.
+ Organisation des dossiers.

2025 Studios Machine à presse
Graphiste junior
+ Chargée de créer des images pour des mises en page hors ligne.
+ Modifier des photos pour des clients, des magazines et des réseaux sociaux.
+ Organisation des dossiers.

2028 Studios Machine à presse
Directrice artistique
+ Travaille en étroite collaboration avec l'équipe marketing pour élaborer des concepts pour les clients.
+ Crée des concepts pour les principaux clients tels que la production de musique et plus encore.

COMPÉTENCES

Graphisme Images animées
Illustration Vidéographie Mise
Photographie en page

06 23 45 89 20 + 01 23 45 89 12 + sitevraimentsuper@email.fre www.sitevraimentsuper.fr"
CV_89;"PHILIPPE STÉPHANE

ÉTUDIANT

RÉSUMÉ PROFESSIONNEL

Je suis un étudiant en histoire
de 20 ans qui aspire à devenir
l'un des chroniqueurs de la
publication officielle de l'école
de l'université. Je maîtrise la
rédaction informative.

SPÉCIALISATIONS

- Écriture journalistique

- Écriture littéraire

- Histoire

- Science politique

- Théâtre

- Compréhension de la lecture

- Production de pièces de théâtre
- Reportage

- Prise de parole en public

Fixe : 01 23 45 67 89
Portable : 01 23 56 89 99
bonjour@supersite.fr
www.sitevraiementsuper.fr
12, rue Desaix 75000 Paris

EXPÉRIENCE DE TRAVAIL

Rédacteur pour le bulletin de Domarin| 2019 - Présent

Rédige des copies informatives pour les clients internationaux
Remue-méninges de nouveaux modèles de rédaction deux fois
par mois

Trouve de nouvelles idées pour le site Web de l'entreprise
Tuteur d'anglais préscolaire | 2018-2019

A enseigné aux élèves de l'école primaire deux fois par semaine
A aidé les élèves à se préparer à de longs examens

A élaboré des plans de cours pour tous les tuteurs d'anglais

PARCOURS UNIVERSITAIRE

Université de Condorcet, Maîtrise
en communication | 2016 - Présent
Président, Bureau des étudiants de
l'université | 2012 - 2016
Président du Club de photographie
de l'université | 2012 - 2016

LANGUES PARLÉES

Néerlandais, irlandais, allemand, italien,
espagnol, slovène, grec, finnois et danois
chinois, coréen, japonais, vietnamien, thaï
et philippin
"
CV_90;"LUCIE MARNIER

+ graphiste +

À MON SUJET ÉDUCATION

Un graphiste est un professionnel de 2019 - 2023 + Université de Dijon
l'industrie du graphisme et des arts Bachelier en Communications
graphiques qui assemble des images, de la

typographie ou des images animées pour 2023 - 2024 + Université de Dijon
créer un élément de design. Un graphiste Certificat en graphisme et illustration

crée des images qui seront ensuite publiées.

EXPÉRIENCE

2023

2025

2028

Studio Adora

Graphiste junior

+ Chargée de créer des images pour des mises en page hors ligne.

+ Modifie des photos pour des clients, des magazines et des réseaux sociaux.
+ Organisation des dossiers.

Studio Adora

Graphiste principale

+ Chargée de créer des images pour des mises en page hors ligne.

+ Modifie des photos pour des clients, des magazines et des réseaux sociaux.
+ Organisation des dossiers.

Studio Adora

Directrice artistique

+ Travaille en étroite collaboration avec l'équipe marketing pour élaborer des concepts pour les clients.
+ Crée des concepts pour les principaux clients tels que la production de musique et plus encore.

COMPÉTENCES

Graphisme Images animées
Illustration Vidéographie
Photographie Mise en page

06 23 45 89 20 + 01 23 45 89 12 + sitevraimentsuper@email.com + www.sitevraimentsuper.fr
"
CV_91;"PROFIL

Infirmière agréée passionnée par
la prise en charge des nouveau-
nés et des enfants, je souhaiterais
poursuivre un doctorat en
sciences infirmières néonatales
pour devenir infirmière
praticienne en néonatologie.
Forte de mon expérience, de mes
compétences et de ma formation,
je suis la candidate idéale pour
cette filière.

COORDONNÉES

& 01-23-45-67-89

bonjour@supersite.fr

3, rue de la République,
9 69001 Lyon, France

MURIELLE GAUTIER

Maîtrise en Soins infirmiers

EXPÉRIENCE PROFESSIONNELLE

INFIRMIÈRE AU SERVICE DES SOINS INTENSIFS, HÔPITAL SAINT-YVES

Centre médical du lycée Beaulieu | Juin 2017 à aujourd'hui

Mes responsabilités comprennent :

+ Administation des médicaments, suivi des signes vitaux et des nutriments
essentiels aux nouveau-nés - Responsable de la tenue et de la mise à jour
des dossiers relatifs aux soins du patient - Communication et éducation
des parents concernant les activités quotidiennes et les procédures de
soins à domicile

INFIRMIÈRE EN PÉDIATRIE

Centre médical de Condorcet | mars 2015 - juin 2017
Mes responsabilités comprennent :

+ Soins avant et après les opérations - Surveillance et
administration de médicaments - Traitement des plaies -
Prélèvement des échantillons sur des patients et surveillance
de leur pouls, leur température et de leur pression artérielle -
Vérification de l'état du patient et suivi des fonctions telles que
la respiration - Gestion des urgences

FORMATION

UNIVERSITÉ DE CONDORCET

Septembre 2011 à 2015

Licence en soins infirmiers, FNESI de Grenoble (Fédération Nationale des
Étudiant.e.s en Soins Infirmiers)

LYCÉE SAINT-PAUL
Septembre 2007-2011

Capitaine de l'équipe de volley et Présidente du conseil étudiant pendant ma
dernière année
"
CV_92;" 

INGÉNIEUR EN
INFORMATIQUE

Coordonnées

PAR 7)

©

10, rue d'Alésia,
75014 Paris, France

D<

Bonjouresitevraimentsuper.fr
www.sitevraimentsuper.fr

Linkedin : esitevraimentsuper

 

JULIE
PARVOIT

 

Je suis une ingénieur en informatique avec plus de vingt ans
d'expérience dans le secteur de la technologie, qui peut fournir
une expertise précieuse pour les entreprises qui démarrent.

DOMAINES D'EXPERTISE

 

+ J'ai travaillé sur différents types de projets, et j'ai maîtrisé
plusieurs langages de programmation et de codage, de même que
j'ai effectué des tests et des débogage de logiciels

EXPÉRIENCE PROFESSIONNELLE

 

INGÉNIEUR LOGICIEL EN CHEF
LA TECHNOLOGIE CÂBLÉE | MAI 2020 - À AUJOURD'HUI

+ Gestion de la plus grande équipe d'ingénieurs logiciel de la société
. S'assurer que les projets majeurs suivent la chronologie établie
+ Communiquer les besoins de l'équipe aux autres départements

INGÉNIEUR LOGICIEL PRINCIPAL
LES STRATÉGIES LOGICIELLES | MAI 2015 - MARS 2020

e Concevoir et développer des systèmes d'information pour les clients
. Aider l'équipe sur les différents aspects des projets
+ Gestion d'équipe lorsque le chef d'équipe est indisponible

FORMATION SCOLAIRE

 

UNIVERSITÉ DE CHARENTON
MASTER EN INGÉNIERIE LOGICIELLE, CLASSE DE 2008

+ Diplômée avec les honneurs

+ Maîtrise en programmation avancée

+ À travaillé en tant que superviseur étudiant pour
le bureau technique de l'université de Charenton
"
CV_93;"VALENTINE GUÉRIN

Spécialiste en ressources humaines

 

COMPÉTENCES PRINCIPALES

- Formation et développement des employés

- Meilleures pratiques de recrutement

- Mécanisme souple appliqué aux RH

- Systèmes informatiques liés aux RH et science des données

EXPÉRIENCE PROFESSIONNELLE

Directrice générale des RH

SOLUTIONS NUMÉRIX | MARS 2018 À PRÉSENT

+ S'assure un excellent niveau de participation du personnel
+_ Offre un accompagnement du personnel

+ _ Supervise le système d'information des RH

+ Contribue à la planification organisationnelle

Généraliste en ressources humaines
LOGICIELS CPU | FÉVRIER 2015 - MARS 2018

+ Facilite l'embauche des nouveaux employés

+ Travaille étroitement avec le service de la paie et
gère le programme des aides sociales

+ Organise et anime des formations du personnel

PARCOURS UNIVERSITAIRE

Université Descartes

DUT DE GESTION ADMINISTRATIVE, 2014

+ _ Thèse sur le comportement organisationnel des
entreprises technologiques

+ Option psychologie

+ _Vice-présidente du cabinet de conseil en gestion

BXCG

 

PROFIL

Je suis une specialiste en
ressources humaines avec
plus de 5 ans d'expérience
dans le recrutement, la mise
en œuvre de programmes,
les systèmes techniques et
l'analytique du personnel.

COORDONNÉES

Téléphone : 04 70 45 67 89
E-mail : bonjouresitevraimentsuper.fr
Adresse : 12, rue Blaise Pascal, 03200 Vichy

Facebook : esitevraimentsuper

RÉFÉRENCES

Jérôme Forêt
Professeure à l'Université Descartes
Isabelle Marret
Présidente de Solutions Numérix
Réné Arnaud
DRH à Logiciels CPU
"
CV_94;"CORBIN
ENUEOR

GESTIONNAIRE DE RÉSEAUX SOCIAUX

COORDONNÉES

01-23-45-67-89
HELLO@SITEVRAIMENTSUPER.FR
WWW.SITEVRAIMENTSUPER.COM

 

PROFIL

Je suis un gestionnaire de réseaux sociaux expérimenté qui
cherche un poste à plein temps dans le domaine des réseaux
sociaux et de la communication marketing, où je peux mettre en
pratique mes connaissances en vue de m'améliorer.

EXPÉRIENCE PROFESSIONNELLE

PRODUCTEUR DE RÉSEAUX SOCIAUX
SOCIÉTÉ DE COMMUNICATION NOUVEAUX RÉSEAUX | FÉVRIER 2013 - DÉCEMBRE 2014

+ Gestion des comptes de réseaux sociaux et création de réseaux
sociaux pour des publications quotidiennes Augmentation du
nombre d'abonnées et des mentions j'aime de 200 %

STAGIAIRE EN COMMUNICATION
COMPAGNIE MÉDIAS INTERACTIFS | AVRIL 2012 - JANVIER 2013
+ _Développe une stratégie de réseaux sociaux pour
augmenter le nombre d'abonnés du site web de la société

+ Supervise une campagne virale pour l'un des nouveaux
produits de la société

ÉDUCATION

LICENCE INFORMATION ET COMMUNICATION

UNIVERSITÉ DE CONDORCET | 2009 - 2013
LICENCE EN MIASHS

QUALIFICATIONS

+ SEO et Google Analytics
«+ Stratégie réseaux sociaux
+ Marketing

+ Contenu Web

+ Rédaction Web

PRIX

ENTREPRISE NOUVEAUX MÉDIAS
PRIX DE LA STRATÉGIQUE MARKETING DES RÉSEAUX SOCIAUX,
DEC 2016
"
CV_95;"CÉLIA
ROBERT

DIPLÔMÉE DU
BACCALAURÉAT

OBJECTIF PRINCIPAL

Je suis diplômée du baccalauréat qui
espère obtenir une bourse d'études
complète pouvant m'aider à faire des
études en journalisme. J'aime écrire des
articles d'actualité.

ACCOMPLISSEMENTS

- Meilleure rédactrice (2020) - Meilleur
rapport de lecture (2020) - Meilleur jeune
écrivain (2019) - Meilleur rapport d'enquête
(2018) - Meilleure rédactrice (2017)

COORDONNÉES

Téléphone : O1 23 45 67 89
Portable : 06 23 56 89 40
bonjour@sitevraimentsuper.fr
www.sitevraimentsuper.fr

12, rue Desaix, 75003 Paris

 

EXPÉRIENCE PROFESSIONNELLE

Collaboratrice de magazine
MÉTRO O EEE 010

- Publication d'articles hebdomadaires sur la mode et le style de
vie - Rédaction de critiques de produits de beauté - Aide aux
éditeurs pour organiser et concevoir le magazine

Aide-enseignant
Lycée Condorcet | 2018 - 2019

NC Te at Re Ro) ae = Note
quotidiens - Classe et organise les examens - Récolte
les devoirs quotidiens auprès des étudiants - Surveillant

ANTÉCÉDEN

 

ACADÉMIQUES

 

Lycée Condorcet
Promo 2020 | Étudiante ECO ERIC UT

- Rédactrice en chef, Le petit journal de Condorcet -
Présidente, Le Cercle des écrivains - Membre, Le
débat en société - Membre, Le Club de littérature -
Membre, Le Club de danse

École primaire Ronsard
Promo 2016 | Major de promotion

- Rédactrice en chef, Le petit journal - Présidente,
Le Cercle des écrivains - Membre, Le débat de la
IEC Cale CR Rolle EC E de en trle [US
Membre, Le Club de danse

RINCIPAUX INTÉRÈ

OUI ea neo) o 0x

CN Entente ee 1lolaRel=nilles
Documentaires - Longs métrages -
Mode et style de vie - Art - Musique -
LEE \ronlir UT
"
CV_96;" 

MOHAMMED MOULIK

ANALYSTE DE SYSTÈMES

PROFIL PERSONNEL

Je suis un analyste de systèmes axés sur
les résultats avec d'excellentes
capacités de communication, de même
qu'une connaissance approfondie des
systèmes numériques et des processus
de chaîne d'approvisionnement.

COMPÉTENCES DE BASE

Développement de logiciels de base
Documentation de projet

Analyse de modèle économique
Résolution de problèmes Tests de
qualité

Concepteur de stratégie

Utilisateur de recherche et formation

COORDONNÉES DE CONTACT

Adresse de l'entreprise : 12, rue des boulons,
Aubervilliers 93330, France

E-mail : bonjour@sitevraimentsuper.fr
Portfolio : www.sitevraimentsuper.fr
Linkedin : @sitevraimentsuper

 

 

 

EXPÉRIENCE PROFESSIONNELLE

Analyste de systèmes
Numérique et cie. Juin 2018 - à aujourd'hui

- Étudier les systèmes organisationnels des clients
Translater des exigences commerciales en designs
fonctionnels

- Formation du personnel et des utilisateurs sur
différents logiciels d'ordinateur

Analyste Data principal
La fabrique numérique Avril 2017 - mai 2018

- Données collectées et analysées dans divers
cadres

- Dépannage des problèmes logiciels

- Applications de techniques statistiques pour
diagnostiquer les problèmes commerciaux

PARCOURS UNIVERSITAIRE

Institut de Montpellier

Diplôme d'études supérieures | Février 2018
- janvier 2019

Diplôme d'ingénierie en procédure commerciale
- Formation approfondie sur l'optimisation des
procédures et systèmes commerciaux en utilisant
les systèmes technologique

Université de Montpellier

Licence en Sciences | Juin 2011 - juin 2015

BTS Ingénierie informatique

Option systèmes des entreprises

Coordinateur de projets à l'institut de Montpellier,
Bourse universitaire de la fondation des Tanguy

RÉFÉRENCES PROFESSIONNELLES

Marc Petit,

PDG, Électron

Email : bonjour@sitevraimentsuper.fr
Caroline Veillard

Coordinatrice principale,

Institut de l'atome

Email : bonjour@sitevraimentsuper.fr
"
CV_97;"TÉO ARNAUD

PROFESSEUR D'ANGLAIS

Récapitulatif professionnel

SÉRIE CUT Etat lE TE VEN ECTe [EI
encourage les étudiants à avoir une pensée

critique et créative. J'enseigne également
l'espagnol.

Don ENTER Sd

HET)

Littérature et langue anglaise
CASE TU

5. Notation, rapports et évaluation

Contactez-moi :

Email : bonjour@sitevraimentsuper.fr
Site web : www.sitevraimentsuper.fr
RC RO VE IL at e CA: ol EEE
12 rue du brie 77600 Bry-sur-Marne

 

 

Expérience de travail
Professeur d'anglais au collège

Collège Marie Curie | octobre 2018 - présent

1.Enseignement aux élèves de Ge, 5e et 4e
2.Professeur principal de 30 élèves
3.Aïder le Directeur du département de langue anglaise à organiser des événements

Professeur au collège et au lycée

Lycée Blaise Pascal | juin 2016 - septembre 2018

1.Enseignement de l'anglais de la 6e à la 1ère

2.Préparation de leçons complètes qui encouragent les étudiants à développer leur créativité
3.Organiser les rencontres du groupe de lecture

Parcours universitaire
Université Descartes

CAPES | mai 2015

1.Certificat de l'enseignement professionnel
2.Suivi de cours d'éducation. de psychologie et de communication publique
3.Réalisation de classes test en anglais et théâtre

Université Paris-Dauphine
Licence d'anglais | juillet 2010
1.Licence de littérature anglaise, mineure en communication - Mention très bien

2.Tutrice en écriture, centre Académia
3.Assistante professeure d'espagnol, institut du langage de Hyères

Publications

«Une manière d'enseigner peu orthodoxe : Redéfinir la classe », Revue
pédagogique (2018) « Quand l'anglais et l'espagnol se rencontrent »,
Espace multiculturel (2016)
"
