CV_number;CV_text_brut
CV_112;" 

SACHA
DUBOIS

DÉVELOPPEUSE DE LOGICIEL

 

PROFIL PERSONNEL

Je suis une développeuse de logiciels et une architecte
de systèmes avec une expérience dans la conception, le
codage et le test de systèmes complexes. Je maîtrise
parfaitement C #, Java et Ruby.

DOMAINES D'EXPERTISE

Analyse du système

Recherche utilisateur

Optimisation de la conception orientée
Apprentissage automatique
Méthodologie agile

Modélisation de bases de données
Test et débogage de logiciels

COORDONNÉES

Adresse de l'Entreprise : 12, rue Desaix 75000
Paris, France

E-mail : bonjour@sitevraimentsuper.fr
Portfolio : www.sitevraimentsuper.fr

Linkedin : @sitevraimentsuper

 

EXPÉRIENCE PROFESSIONNELLE

INGÉNIEURE LOGICIELE PRINCIPALE

Tech Condorcet | Janvier 2019 - à présent

- Analyser les besoins des utilisateurs et concevoir des solutions logicielles
- Coder des programmes haute performance à l'aide de différents frameworks
- Travailler avec d'autres équipes pour le débogage

DÉVELOPPEUSE DE LOGICIEL
Solutions de Condorcet | Septembre 2018 - décembre 2019

- Création de services back-end qui analysent les données pour
fournir des informations commerciales

- Création d'outils de processus de publication automatisés

- Architecture système améliorée en continu

PARCOURS UNIVERSITAIRE

UNIVERSITÉ DE CONDORCET
Maîtrise en Sciences | Mai 2016 - mai 2020

Maîtrise en informatique

À rédigé une thèse sur : Les diagnostics des maladies
végétales générés par l'IA sur les plates-formes mobiles, qui
a remporté le prix de la thèse la plus percutante

UNIVERSITÉ DE CONDORCET

Licence en Sciences | Juin 2009 - juin 2012

Licence en informatique avec option Littérature
- Spécialisation en systèmes d'entreprise
Vice-présidente et violoniste principale, orchestre classique de Condorcet

RÉFÉRENCES PROFESSIONNELLES

Romain Thilloy

E-mail bonjour@sitevraimentsuper fr
Téléphone : 01 23 45 67 89

Céline Cessandra

E-mail: bonjour@sitevraimentsuper.fr
Téléphone : 01 23 45 87 87
"
CV_113;"  
 
 
  

Profil

Biologiste en
laboratoire pour la
recherche durable.

 

JONATHAN CAMIDO

Biologiste

Infos

Tél : +33.78.43.87.00

13 avenue Picasso, 31000,
Toulouse
jonathancamidoemailz.com

Expériences
professionnelles

BIOLOGISTE

Laboratoire Fragrance

Recherche moléculaire des forêts

ASSISTANT LABORANTIN

Laboratoire de recherche

paramédicale Bio

 

Formation

L'EBI
Diplôme biologie industrielle

Majeure Recherche et Application

LYCÉE LOUIS CARAFETE
Bac S option Biologie

Compétences

+ Rigueur intellectuelle,
méthode

e Curiosité, créativité

+ Capacités à travailler en
équipe

+ Compétences scientifiques
et technologiques
"
CV_114;" 

WARREN
ROSENTHAL

FONDATEUR DE BEGOOD

INFOS CONTACT

Je m'appelle Warren, j'ai 35 22 rue des clochers,

ans, j'ai créé BeGood, un 75000, Paris

concept store éco- Tel :+33.77.31.82.11
responsable w.rosenthal@begood.com

EXPÉRIENCES PROFESSIONNELLES

Fondateur et créateur du concept store BeGoodl.
BeGood
Vente d'objets et produits 100% naturels et recyclables.

Commercial
Vendeur matériaux agricoles
Startup d'outils de facilitation de production agricole

FORMATION

Ecole d'Ingénieur
Diplôme d'ingénierie agronome
Spécialité développement durable

Lycée Vauban
Bac ES, option économie

COMPÉTENCES

+ connaissances dans l'agroalimentaire, viticulture,
agroenvironnement, biologie animale et végétale.

+ coordination d'équipe

+ gestion comptable

- vente directe
"
CV_115;" 

À PROPOS DE MOI

Créatif et fort de 5 ans
d'expérience, je suis à la
recherche d'un emploi de
photographe dans un média
de voyage ou une agence de
tourisme

RÉCOMPENSES

°_ Gagnant du concours de
photographie de la Nature
(2012)

+ 3e au concours de l'Institut
des Arts de Lyon

CONTACT

Tél : +33.67.32.00.00

44, rue du Colonel Gré,

35000, Lyon
benjamin.clavel@mailcool.com

BENJAMIN
CLAVEL

Photographe

EXPÉRIENCES PROFESSIONNELLES

Photographe Senior
Agence de voyage Baxfair

photographe des déplacements officiels

Photographe Junior
Studio de création design

assistant photograhe, responsable mise en scène, retouches
graphiques

FORMATION

Ecole de Design
diplôme de photographie et d'illustration (2010)
Diplôme de designer(2006-2009)

Lycée Marie Curie (2006-2009)
Optention du Baccalauréat L, option Arts plastiques

COMPÉTENCES

+ Suite Adobe

+ Autodesksketch

°_ photography ansd sketches apps
° _blogging & video
"
CV_116;"GRAPHISTE

> À
E
>.”
Ox
œ À
=

COORDONNÉES

QE LCEE)
bonjour@sitevraimentsupe:
www.sitevraimentsuper.fr

 

À MON SUJET

Un graphiste est un professionnel de l'industrie du graphisme
et des arts graphiques qui assemble des images, de la
typographie ou des images animées pour créer un élément
de design. Un graphiste crée des images qui seront ensuite
publiées

PARCOURS SCOLAIRE

Université Blaise Pascal
2019 - 2023 | Licence en arts multimédia

Université Blaise Pascal
2023-2024 | Certificat de formation de graphisme et illustration

EXPÉRIENCE

+ 2023 STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE
JUNIOR

+ Chargé de créer des graphiques pour des dispositions en ligne:

+ Édition des photos éditoriales pour les clients et les magasines, et
les publications sur les réseaux sociaux

+ Organisation des fichiers

+ 2025 STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE
SÉNIOR

+ Chargé de créer des graphiques pour des mises en page hors ligne:

+ Édition des photos éditoriales pour les clients et les magasines, et les
publications sur les réseaux sociaux

+ Organisation des fichiers

+ 2028 STUDIO D'IMPRESSION GRAPHIQUE GRAPHISTE
SENIOR
+ Travail en étroite collaboration avec l'équipe marketing
pour produire des concepts pour les clients.
*__- Créer des concepts pour les principaux clients tels
que la production de musique de Némo et plus encore.

COMPÉTENCES

Conception graphiqLe 3

lustration ns
Photographie p
Graphiques mobiles

Vidéographie a)

Mise en page EE
"
CV_117;" 

CONTACT

55 avenue Pomponnière,
75000, Paris

Tel : +33.66.23.10.79
lucie_rodriguezc@mailo.com

COMPÉTENCES

e outils de communication
interne et externe

° management d'équipe

e marketing associatif

LUCIE
RODRIGUEZ

RESPONSABLE ASSOCIATIVE

Qui suis-je ?

Directrice Associative à la recherche d'un poste
en ONG internationale

Expériences professionnelles

DIRECTRICE D'ASSOCIATION
La main verte | 2018- Aujourd'hui
Chef de projet

RESPONSABLE ASSOCIATIVE
Un geste bleu | 2016-2018

Chef de Projet Junior

Formation

UNIVERSITÉ LA SORBONNE
Diplôme méditation culturelle

option ""vie associative""

BAC ES (2009)
"
CV_118;" 

Thomas
Fontaine

GESTIONNAIRE DES COMPTES

RÉSUMÉ EXÉCUTIF

Je suis un gestionnaire de comptes avec des

 

compétences personnelles solides, très

    

et motivé à aider les entreprises à acquérir et

à maintenir leurs clients sur du long terme.

COORDONNÉES DE CONTACT

Portable : 66 06 77 12 12
Email : bonjour@sitevraimentsuper.fr
Adresse Postale : 28, rue Jean Goujon,

75008 Paris, France

 

COMPÉTENCES PERSONNELLES

- Excellentes compétences en communication, parle
couramment 3 langues (anglais, chinois, français)
- Compétences interpersonnelles solides

- Bonne gestion du temps et de l'organisation

EXPÉRIENCE PROFESSIONNELLE

Directeur des unités commerciales
Li

oldes de luxe et cie | juin 2017 - à aujourd'hui

 

- Gère un groupe de cadres commerciaux axés sur les services à la clientèle
- Assure le respeer du code de conduite de l'entreprise

- Embauche er forme de nouveaux employés

Gestionnaire de compte

La Boîte aux Vêtements | mai 2012 - juin 2017

- Gérer et entretenir les achats des clients
- Fai

assurer de la

la liaison entre les clients et les fournisseurs

 

     

satisfaction client en gérant les affaires quotidiennes

PROFIL UNIVERSITAIRE

Université Descartes

BTS Gestion | Diplômé en avril 2012

 

on en entrepreneuriat, et comptabilité en matiè

 

ec les honneurs, avec une moyenne générale de 15,5

 

Vainqueur du défi des jeunes entrepreneurs de Melun

Lycée de Melun

Diplômé avec les honneurs | avril 2008

Diplôme de l'université de Melun avec une moyenne de 15,5
Président du Club des jeunes entrepreneurs

Membre du Club de débat

Rédacteur pour le journal de l'université de Melun

RÉFÉRENCES PROFESSIONNELLES

Éric Tanon

Directeur des ressources humaines,

 

 

La Boi ax vêtements E-mail
bonjouræ@ mentsuper.fr
Marie-Lisa Lumière

 

Directrice commerci.

   

   

Les Soldes de luxe et Cie

Téléphone : or 32 23 44 12
"
CV_119;"QE RP |
MAURICE

SERVICE CLIENT

Étant capable d'identifier le
besoin de clients pour trouver
CESSE
Mare ETC ETUI TNA TS

de qualité qui garantit une
Co ae Role SI UTEA

POINTS FORTS

+ D'humeur joyeuse

e Propre et très organisé

* Motivé par la résolution de
problèmes

. Travailleur indépendant

* Travaille bien avec des échéances

.« Travaille efficacement en équipe

COORDONNÉES

12 rue Desaix,
03200 Vichy

nat@sitevraimentsuper.fr
www.sitevraimentsuper.fr

0123 46 67 89

 

INFORMATIONS DE BASE

Je suis un représentant du service client avec plus de 6 ans
d'expérience dans la prise en charge de clients internationaux
Mon expérience professionnelle unique provient d'années
d'expérience à fournir un excellent service client, à résoudre
les problèmes de manière créative et à fidéliser les clients

FORMATION PROFESSIONNELLE

Université Paris-Dauphine - Paris, 2013
Maitrise en gestion des ressources humaines

Vice-présidente de l'Association des Ressources Humaines
de l'Université Paris-Dauphine en 2012 Université Paris-
Dauphine - Paris, 2012

Licence pro Communication

Assistante enseignante-chercheuse au département des
sciences humaines et sociales

EXPÉRIENCE PROFESSIONNELLE

Chef du service client, Compagnie Domarin, 75000 Paris,
2020 - Présent : Motive et améliore le service client et ses
25 employés pour les aider à réaliser leurs objectifs

Spécialiste en centre de données Sociéte de services Le
lion d'or 75000 Paris, 2016 - 2019

Développement, organisation et suivi des indicateurs clés
de performance et des profils de société pour tous les
employés pour améliorer et contrôler la productivité de
l'entreprise
"
CV_120;"   

SYNTHÈSE DU PROFIL :

J'ai de l'expérience en gestion et développement des
images de produits promotionnels dans les domaines de
la publicité et du marketing d'entreprise.

COMPÉTENCES ET EXPERTISE :

- Valorisation de marques et d'entreprises -
Conception d'impression et de site web -
Marketing numérique - Réalisation et montage
de vidéos - Photographie et photoshop -
Conceptualisation et rédaction publicitaire

COORDONNÉES :

Téléphone : 01 23 45 67 89 E-mail :
bonjour@sitevraimentsuper.fr Site :
www.sitevraimentsuper.fr Facebook :
@sitevraimentsuper Linkedin : @sitevraimentsuper

RÉFÉRENCES :

Bernard Alva bonjour@sitevraimentsuper.fr, PDG,
Compagnie Alva Michelle Houet,
bonjour@sitevraimentsuper.fr, Directrice du marketing,
Solutions Créatives Cascade

JONATHAN POULAIN

DÉVELOPPEUR CRÉATIF

EXPÉRIENCE PROFESSIONNELLE :

CONSULTANT CRÉATIF

Compagnie Alva | 2015-2020

- Recrutement de designers de renommée nationale et formation réussie d'une équipe
primée, passant de 2 à 50 en 5 ans, faisant de l'entreprise ce qu'elle est aujourd'hui.

DIRECTEUR CRÉATIF

Solutions Créatives Cascade | 2011-2015

Direction et gestion de quatre responsables créatifs et d'une liste d'agences de conception, afin
de créer et d'organiser des projets et des expériences enrichissantes et gratifiantes.

FORMATION PROFESSIONNELLE :

UNIVERSITÉ CONDORCET

Faculté des Arts du spectacle et des Arts visuels

- Licence Métiers de la Culture et des Arts, 2010 - Thèse : « La génération X à l'ère du numérique »

LYCÉE MARIE CURIE
Baccalauréat promo 2006

- Mention très bien - Membre de l'association des dirigeants de demain -
Illustrateur de l'hebdomadaire l'Atome - Participation aux compétitions
avec l'équipe d'échecs de lycée

 
"
CV_121;"DIRECTRICE DE CONSTRUCTION

PROFIL PERSONNEL

Je suis un professionnel du bâtiment qui a des années
d'expérience dans la gestion de différents rôles sur des sites.
Je gère actuellement des projets de construction majeurs.

COMPÉTENCES ET EXPERTISE

- Sait gérer des outils et du matériel de construction
- Expérience dans les activités quotidiennes liées à la construction
- Capacités de gestion et de supervision exceptionnelles

CONTACTEZ-NOUS

Adresse :8, rue de la République, 75002 Paris, France
Téléphone : 01 38 44 76 89

E-mail: bonjour @sitevraimentsuper.fr

Site internet : www.sitevraimentsuper.fr

RÉFÉRENCES
PERSONNELLES

Martin Fourcant,

Bâtisseurs de France
0127181288
bonjour@sitevraimentsuper.fr
Céline Letellier,

BTPro

01 45943675
bonjour@sitevraimentsuper.fr

PT I La SUR RE

  

N,

HISTORIQUE DE CARRIÈRE

Directrice de construction
BTPro | Avril 2020 - présent

- Supervision du personnel logistique de la construction et des
opérations quotidiennes

- Garantie du suivi du planning dans les activités de construction

- Recrutement complet de l'équipe de construction

Directrice de projet
Bâtisseurs de France | Mai 2016 - mars 2021

- Coordination des aspects majeurs des projets de construction

- Obtention des permis de construire et de la location des équipements

- Suivi du calendrier de construction

FORMATION UNIVERSITAIRE

École de Commerce Léonard De Vinci

Maîtrise de gestion | Diplômée en juin 2016
- Obtention d'un diplôme avec un double axe gestion
stratégique et opérations et logistique

- Études de cas sur la construction et le développement
immobilier

Université Descartes
BTS en génie civil | Diplômée en juin 2014

- Diplômée et deuxième de promotion, classe de 2014
- Vice-Présidente de l'association des Étudiants ingénieurs
- Prix d'encadrement et du succès scolaire
"
CV_122;" 

Étudiante énergique et
passionnée travaille à l'obtention
d'un diplôme en communication à
l'école de communication et
marketing du Val de Marne. A
utilisé ses compétences en
écriture, photographie,
publication assistée par
ordinateur et relations publiques
lors de l'été au cours d'un stage au
groupe de média Numérix.

COMPÉTENCES

Réseaux sociaux,
applications de
productivité et
relations publiques
Encadrement, gestion
du temps et
collaboration

Écriture, photographie
et publication assistée
par ordinateur

Adrienne Tournier

01 23 45 67 89 Vichy, @canvasupersite.fr

Allier bonjour@canvasupersite.fr
www.canvasupersite.fr

EXPÉRIENCE PERTINENTE

Stagiaire

au service communication chez Stratagème

(juin 2023 - septembre 2023)

Participation à l'élaboration de stratégies de communication pour les
clients. Rédaction de contenu écrit et du design graphique en
collaboration avec les différentes équipes. Aide à l'organisation
d'événements hors ligne et en ligne.

Bénévole au service communication

de la Fondation des enfants du Mistral

(juin 2022 à septembre 2022)

Création de modèles pour les réalisations clés avec les parties prenantes
externes.

Recherche des faits saillants à partir des documents du programme et des
documents marketing. Rédaction d'une analyse convaincante pour le
rapport annuel 2022.

Bénévole chargée de la gestion des réseaux sociaux

Fondation des observateurs de la vie sauvage

(juin 2020 à août 2020)

Diffusion des contenus intéressants sur les comptes sociaux.
Programmation des publications. Réponses aux commentaires et aux
questions.

ÉDUCATION

Licence en communication

de l'école de marketing de Condorcet,
diplôme prévu en 2025

Moyenne de 16 / 20

Baccalauréat, Lycée Marie Curie, Lille 2021
Major de sa promotion
"
CV_123;" 

COMPÉTENCES CLÉS

- Gestion des opérations
- Développement des entreprises
- Marketing et publicité
- Contrôle budgétaire
- Évaluation des risques
- Plan stratégique
- Formation d'équipes

PRIX ET RÉCOMPENSES

- Prix de la fondation Beaulieu (2012)
- 1er prix au concours pour l'étude
des cas Azur (2014)

- 3e prix Défi Entrepreneuriat (2015)

COORDONNÉES

Adresse : www www.sitevraimentsuper.fr
Site web www.sitevraimentsuper.fr
bonjour@sitevraimentsuper.fr

Linkedin : @sitevraimentsuper.fr

PROFIL PERSONNEL

Je suis consultant en gestion avec une
expérience dans tous les aspects de
l'entreprise, des opérations au marketing.
J'excelle dans l'optimisation des processus.

EXPÉRIENCE PROFESSIONNELLE

Consultant en gestion

Mario Poulet | Janvier 2020 - présent

- Coordination et mise en œuvre des projets opérationnels
assignés en fonction des exigences du client

- Préparation des propositions, des rapports et des
présentations pour les personnes concernées

Directeur des opérations
Ponteneau et Fils | avril 2012 - décembre 2014
- Gestion des relations avec les fournisseurs et contrats tiers

- Création et personnalisation des processus opérationnels pour les clients
- Développement de plans de projet rigoureux

PARCOURS ACADÉMIQUE

Lycée de Condorcet
MBA | Janvier 2015 - décembre 2017

Master en administration des affaires
- Création d'un modèle de processus d'affaires pour le secteur de la
logistique qui a amélioré l'efficacité de trois entreprises de plus de 25 %

Université de Condorcet

License es Sciences | Juin 2008 - novembre 2012

Licence en économie

- Organisation d'un programme d'éducation financière
pour la société Marblot

- Consultant étudiant pour le groupe Marblot Conseil

 
"
